uid,caption,image_path
4b3c733d8bfd4ee2b91dcbcd02670686,"A tower featuring ladders, including a red and white one.",data/processed/images/4b3c733d8bfd4ee2b91dcbcd02670686.png
61313ea96684419585812e597c25aeb9,Set of two-tone cubes with alternating colored tops.,data/processed/images/61313ea96684419585812e597c25aeb9.png
b456e7e995f841f98227676f19455bbc,"A blocky, stylized figure with an open rectangular space in the center, spiky protrusions on top, and an angular extension on one side.",data/processed/images/b456e7e995f841f98227676f19455bbc.png
ba350dcb0f8b471290d217ba3381931d,A partially damaged human stomach with a reddish hue and an irregular surface.,data/processed/images/ba350dcb0f8b471290d217ba3381931d.png
6afb4d9a48cf400ba1964d700e717261,A green train.,data/processed/images/6afb4d9a48cf400ba1964d700e717261.png
a63def1ff7ed40b8bc40e86adaff6b91,"Abstract sculpture with organic shapes, featuring earthy browns, soft whites, and touches of green.",data/processed/images/a63def1ff7ed40b8bc40e86adaff6b91.png
0a7af8a0a92b4a7484ca4dbc35fa14c0,A set of two keys attached to a round keyring.,data/processed/images/0a7af8a0a92b4a7484ca4dbc35fa14c0.png
ed2aa258135d46d5872596caeb2f3197,A human skull partially covered by a jawbone and teeth.,data/processed/images/ed2aa258135d46d5872596caeb2f3197.png
50358d08b4654ec3918133079940eb46,"A teal, cube-shaped object with octagonal light blue panels on each face and a blue circular button on the top.",data/processed/images/50358d08b4654ec3918133079940eb46.png
8466cac9cf8e4213b91521d2068ffa11,"A compact kitchen layout featuring wooden cabinetry, a countertop with a sink, and an integrated refrigerator.",data/processed/images/8466cac9cf8e4213b91521d2068ffa11.png
b76ea181d8b343999676247c9b790f07,"A small indoor play area features a colorful fabric teepee on a rug, surrounded by plush bunny toys, a domino trail, a wooden table, plants in pots, and various scattered toys and objects.",data/processed/images/b76ea181d8b343999676247c9b790f07.png
dd4d7361240041d3825bba46b6191ec9,"A block of terrain featuring a sandy surface with scattered structures, including a tall tower with an open top, a building with a dome-like roof, smaller square platforms, various objects scattered around, and areas of water along the edges. The terrain below the surface shows patches of stone, dirt, and blue ore deposits.",data/processed/images/dd4d7361240041d3825bba46b6191ec9.png
3c5d5a0a9d484d03978b78825fe80068,"A muscular humanoid figure with large cannon-like arms, a pointed tail, and two small horns on its head.",data/processed/images/3c5d5a0a9d484d03978b78825fe80068.png
a7db111d5a264a51be0a605cbc4add1f,"A female character wearing a red, white, and blue outfit.",data/processed/images/a7db111d5a264a51be0a605cbc4add1f.png
506fa2de0e3c46ddbd6f19992a52e4f3,A cat-shaped figure holding a bowl with chopsticks and noodles.,data/processed/images/506fa2de0e3c46ddbd6f19992a52e4f3.png
f17cf7f2da59456d8d7e532e72b807c6,White plastic bottle.,data/processed/images/f17cf7f2da59456d8d7e532e72b807c6.png
4e8a19be98ba4dd0870672580ce981b7,"A cluttered, weathered street corner with old walls, a metal door, various containers, and scattered bags or debris.",data/processed/images/4e8a19be98ba4dd0870672580ce981b7.png
ee817bdf4ac7417cae31b13a513841fc,"A futuristic device with a central curved panel featuring symmetric cutouts, supported by two large conical legs with circular joints and additional curved extensions on the sides.",data/processed/images/ee817bdf4ac7417cae31b13a513841fc.png
be64e8dc10ae47ca949ffbdc2a6ae428,Irregular white crystalline structure with a rough surface.,data/processed/images/be64e8dc10ae47ca949ffbdc2a6ae428.png
8f7ea74809f140ab845f93f8824d0246,"A wooden sculpture of a squirrel holding a pinecone, perched on a carved, twisted tree stump with some leafy details at the base.",data/processed/images/8f7ea74809f140ab845f93f8824d0246.png
9f067b405463412883cf2cb5a478079c,"A stone fireplace with a brown mantel, a fireguard, and visible burning logs inside.",data/processed/images/9f067b405463412883cf2cb5a478079c.png
65c77ea66f314f52bda99c167613d232,"A connected structure with a long staircase leading to a central platform featuring rectangular and tall, boxy orange shapes on a dark base.",data/processed/images/65c77ea66f314f52bda99c167613d232.png
74294c052ab540d5ba1216f5e22c9792,"A stylized squirrel with a large, bushy tail, brown fur, and a white underbelly.",data/processed/images/74294c052ab540d5ba1216f5e22c9792.png
846998918d7f447f8b5146ef119714ad,"A crumpled red surface partially covered by multiple overlapping pieces of torn paper with a blue grid pattern, featuring a small dark irregular object near the center.",data/processed/images/846998918d7f447f8b5146ef119714ad.png
60cf35ebca5a4a11a586d80dafe00de5,"A delicate, intricately designed gazebo with a domed lattice roof, supported by slender arches and columns adorned with floral and organic motifs.",data/processed/images/60cf35ebca5a4a11a586d80dafe00de5.png
dcd869045d4c499bb79d2edf1026183a,A modern bed with a dark headboard and a marble base and mattress platform.,data/processed/images/dcd869045d4c499bb79d2edf1026183a.png
f19cb466b81243019ba9a95a806bd387,"Abstract monochromatic sculpture featuring irregular shapes, including elements resembling steps and arches.",data/processed/images/f19cb466b81243019ba9a95a806bd387.png
a22a4d4ed6434dfba7b42cc5d6b0250a,A sniper rifle with a long barrel and an adjustable stock.,data/processed/images/a22a4d4ed6434dfba7b42cc5d6b0250a.png
0d4061f463fb4ee09237ba4f9f1ebbe1,A block with multiple irregularly shaped branches extending upward and outward.,data/processed/images/0d4061f463fb4ee09237ba4f9f1ebbe1.png
a3863b97ef774c17bc03929800852e20,A small rectangular white building with a large brown garage door and a window on one side.,data/processed/images/a3863b97ef774c17bc03929800852e20.png
6aa4490228f5449fb5ea23f976d086db,"A wooden roof structure with trusses, rafters, and beams.",data/processed/images/6aa4490228f5449fb5ea23f976d086db.png
d1965a5e0cdf4f51903941da3aebf567,"A house with a roof, truss structure, and wooden rafters.",data/processed/images/d1965a5e0cdf4f51903941da3aebf567.png
d73f9e779ae94cf78c083d271654c845,Square concrete fire pit.,data/processed/images/d73f9e779ae94cf78c083d271654c845.png
ec368667c6a54f018c8cb4bacdebbb94,A wooden bolt-action rifle with a detachable box magazine shown separately.,data/processed/images/ec368667c6a54f018c8cb4bacdebbb94.png
0ccaf79438c745bb8bd5481aff3ebc23,"A wooden folding chair with a slatted seat and backrest, featuring a circular cutout in the backrest.",data/processed/images/0ccaf79438c745bb8bd5481aff3ebc23.png
fc4025988c6d4aa6a52f9b71d33207d1,A multi-level modular structure composed of intersecting beams and platforms connected by vertical supports.,data/processed/images/fc4025988c6d4aa6a52f9b71d33207d1.png
b88ac03eeb8c423081fbc6f2457893e6,"A hexagonal island surrounded by water, featuring small houses, trees, and a few distinctive landmarks, including a pagoda and a tower.",data/processed/images/b88ac03eeb8c423081fbc6f2457893e6.png
351e780f00564538b68183a564b1ca93,A solid rectangular prism with a slightly slanted top surface and one shorter side edge.,data/processed/images/351e780f00564538b68183a564b1ca93.png
3606ba9e25e24b548be681b02700fac1,A short-sleeve T-shirt featuring the number 1714 on the front and a circular logo on the left sleeve.,data/processed/images/3606ba9e25e24b548be681b02700fac1.png
87a71b45e3904d8aac3d4c2516db769e,"A geometric, block-like structure with a generally cuboid shape featuring multiple stepped and protruding segments along its edges.",data/processed/images/87a71b45e3904d8aac3d4c2516db769e.png
39d0a785248a4dbca0c69896c59e35a2,A red and white train.,data/processed/images/39d0a785248a4dbca0c69896c59e35a2.png
759c329d61394dfea4a09c6c6e9902ec,"A tall rectangular box with a rounded top, covered in a grid pattern of numbers in shades of brown, beige, and yellow.",data/processed/images/759c329d61394dfea4a09c6c6e9902ec.png
d194e6956b35425b90ae4746c2d1deb9,A stylized character in a red and black superhero suit with brown boots and gloves.,data/processed/images/d194e6956b35425b90ae4746c2d1deb9.png
9d2b91e85b8542f8b24eb36d68a30a61,A red and white spherical object rests on a curved black surface.,data/processed/images/9d2b91e85b8542f8b24eb36d68a30a61.png
45b517ffb15045d9b9eb882e7c83ead9,"A building structure featuring a white brickwork base and a wooden framework for a gabled roof, with various construction elements highlighted in different colors.",data/processed/images/45b517ffb15045d9b9eb882e7c83ead9.png
d29bd9b7bb404f56a166af04e66f136e,"A dark green, irregular polygonal shape with multiple angled faces and edges.",data/processed/images/d29bd9b7bb404f56a166af04e66f136e.png
b3742543185f462382aac2e6ad341b63,"A cartoon-style rocket with a gray body, blue and yellow details, emitting white smoke from the engine.",data/processed/images/b3742543185f462382aac2e6ad341b63.png
57f994f788304869a5b5ab1ef6383889,A blue circular object with three equally spaced rectangular protrusions extending outward.,data/processed/images/57f994f788304869a5b5ab1ef6383889.png
a0cfe6edf2dd494c8a95addf6bb13a10,"A desk with a computer, laptop, and various items on it.",data/processed/images/a0cfe6edf2dd494c8a95addf6bb13a10.png
872a9df047a847bc842aba4db855ef6f,"A green spherical character with two pink eyes on stalks, a sharp green horn on top, a small pink stem-like foot below, black eyebrows, and a wide mouth showing sharp white teeth.",data/processed/images/872a9df047a847bc842aba4db855ef6f.png
5b47a45f2db6431abe7b2c69518f4e3a,"A wooden set of stairs with a railing on one side, attached to a square white platform.",data/processed/images/5b47a45f2db6431abe7b2c69518f4e3a.png
793e12604e16443d97af95b80ef77133,"Intricately carved wooden panel with an ornate floral and circular motif, featuring a central keyhole-shaped finial on top.",data/processed/images/793e12604e16443d97af95b80ef77133.png
98f167e89c6845d0aa7e53798f654607,"Antique brass padlock with a weathered surface, showing signs of oxidation and wear.",data/processed/images/98f167e89c6845d0aa7e53798f654607.png
53a19edeff484cb19f26552d2a3a44e5,"Stylized dragon with large wings, elongated body, and tail, depicted in monochrome with subtle details.",data/processed/images/53a19edeff484cb19f26552d2a3a44e5.png
10056fa821694b219eda5f5d5f1c3686,"A slender, irregularly shaped, beige translucent crystal or mineral specimen.",data/processed/images/10056fa821694b219eda5f5d5f1c3686.png
2b72bfb81ccf4f138a8ffeca15435ff8,"A piece of peeling bark resting on a cracked, flat surface.",data/processed/images/2b72bfb81ccf4f138a8ffeca15435ff8.png
818832b7528f420da99d7e90953e23a4,A skull with a green pencil and a white bowl with green dots.,data/processed/images/818832b7528f420da99d7e90953e23a4.png
5e5da1d23b744b1b9ceaf1147b08ac5b,A person in a white coat and dress.,data/processed/images/5e5da1d23b744b1b9ceaf1147b08ac5b.png
046e4201fd934bf0b050a19eef83a882,"Sculpture featuring a sleek, arched form with an intertwined loop atop a solid, asymmetrical base.",data/processed/images/046e4201fd934bf0b050a19eef83a882.png
72a26c63915c46978719702f59ce833a,A low poly black spider with red eyes.,data/processed/images/72a26c63915c46978719702f59ce833a.png
4a660fc875974c23a058166f8930d160,"A seated human figure with legs bent and arms resting on the knees, characterized by a smooth, simplified silhouette.",data/processed/images/4a660fc875974c23a058166f8930d160.png
3ccecbe7b249415a8a32a6c2fef7e925,"A two-story concrete structure with open spaces, featuring an external staircase and multiple vertical support columns.",data/processed/images/3ccecbe7b249415a8a32a6c2fef7e925.png
32eb0adcd3c74b11931b42d3be0b55ee,A partially ruined architectural structure featuring a weathered stone column and wall with painted artwork of a human figure in motion.,data/processed/images/32eb0adcd3c74b11931b42d3be0b55ee.png
d4392aca62fe453d918f18ba8ebf6e07,"A vintage-style round birdbath with a cream-colored basin, a decorative pedestal base, and a green circular mat underneath, with scattered orange wires and debris.",data/processed/images/d4392aca62fe453d918f18ba8ebf6e07.png
4fe65c3ca7d04f37b2348c2aa9711659,A fragmented and weathered skull with missing pieces and a discolored bone structure.,data/processed/images/4fe65c3ca7d04f37b2348c2aa9711659.png
146d6b5e12c94b1e8481e9b80e376223,"A simple gable-roofed building structure with a blue tiled roof, gray brick walls, and visible roof framing details.",data/processed/images/146d6b5e12c94b1e8481e9b80e376223.png
683331b855e04b3c888c6e1473f6ba65,"A brick building structure with a pitched roof featuring wooden trusses and a chimney, partially covered with blue roofing material.",data/processed/images/683331b855e04b3c888c6e1473f6ba65.png
38601a61c9154cb88b5cc64ccd6cbfe3,"A blue-roofed structure supported by multiple gray brick columns, with a large red brick chimney extending through the roof.",data/processed/images/38601a61c9154cb88b5cc64ccd6cbfe3.png
a419727e300b4cb5a11eb599e51cbd31,"A white rectangular surface with a gray area and red detail, accompanied by two spherical objects, each divided into four alternating colored segments—one pink and white, the other light blue and white—both connected to small brown bases by thin black supports.",data/processed/images/a419727e300b4cb5a11eb599e51cbd31.png
89ae51450d324138ada40332b02b3f33,"Cartoon mouse wearing a yellow shirt and green hat, holding a piece of cheese.",data/processed/images/89ae51450d324138ada40332b02b3f33.png
8ac727a24f624a279a5ba61fcd8db7ba,A man with outstretched arms.,data/processed/images/8ac727a24f624a279a5ba61fcd8db7ba.png
fc4b1faee021478ea95f2ab9fc0be9ae,"A sleek, ergonomic gray remote controller with minimal buttons and blue accent markings.",data/processed/images/fc4b1faee021478ea95f2ab9fc0be9ae.png
866d84246e62475b82cb324d8d7ae173,"A pair of stylized, metallic-gray speaker-like objects with central pink hearts encircled by a pink ring on a dark circular background. The exterior consists of various geometric protrusions, creating a somewhat hexagonal perimeter with a dual-layered structure.",data/processed/images/866d84246e62475b82cb324d8d7ae173.png
64f5fc75b99c4cf092012c078a20d4a8,Geometric shape with an irregular polygonal base featuring one recessed corner and extending vertical walls.,data/processed/images/64f5fc75b99c4cf092012c078a20d4a8.png
334ff6274d514423bb2b9bc22445e0fd,"A complex structure with an irregular polygonal base featuring multiple protrusions, a wooden-patterned top surface, and gray edges surrounding the wooden surface.",data/processed/images/334ff6274d514423bb2b9bc22445e0fd.png
c05dca40bae2474bbe0d3e4dcfd258cb,Buddha Statue,data/processed/images/c05dca40bae2474bbe0d3e4dcfd258cb.png
05ab223b0c074abba60ce4c2197bbe98,"A small, modern staircase with wooden steps, white sidewalls, and a black flat roof structure with a wooden handrail.",data/processed/images/05ab223b0c074abba60ce4c2197bbe98.png
358d0eb595eb4a908f29d7b0513f1cb0,A bronze-colored shell sculpture emerging from a red brick wall.,data/processed/images/358d0eb595eb4a908f29d7b0513f1cb0.png
8d27682309f6457c93dd47e5ef0cced9,Transformers Optimus Prime,data/processed/images/8d27682309f6457c93dd47e5ef0cced9.png
21a90c2b87cb4aa3be3089ac9f400a16,A double-bladed sword with a yellow handle and yellow blades.,data/processed/images/21a90c2b87cb4aa3be3089ac9f400a16.png
61c04b83b90146faaae0be56f391e398,A single irregularly shaped landmass with jagged edges and an elongated form.,data/processed/images/61c04b83b90146faaae0be56f391e398.png
4f218a60a3db4c36a25120734bcdb188,A white urn.,data/processed/images/4f218a60a3db4c36a25120734bcdb188.png
f7187d49a137499fa65983dc334ac974,A black and white swivel stool with a circular base.,data/processed/images/f7187d49a137499fa65983dc334ac974.png
c4afa23d54b544b695ad5e660f1d57ed,"A dark, intricately designed battle axe with a twisted, branch-like head and a glowing red accent in the center.",data/processed/images/c4afa23d54b544b695ad5e660f1d57ed.png
cdd0eab6df9e45a2a59d9d5afda2de95,Multiple AT-AT and AT-ST walkers.,data/processed/images/cdd0eab6df9e45a2a59d9d5afda2de95.png
320a811311874608bfc29070ab712635,"A vertical rectangular electronic device with ventilation holes, multiple ports, a power button, and a disc drive slot.",data/processed/images/320a811311874608bfc29070ab712635.png
74545a68fd29463faf2d6423b9988acd,White Nintendo Wii Remote with purple buttons,data/processed/images/74545a68fd29463faf2d6423b9988acd.png
ef3da31e2bd94906a050d48c9932cb69,"Rectangular frame with three elongated bars connected, forming a partial open-ended shape.",data/processed/images/ef3da31e2bd94906a050d48c9932cb69.png
576e792fa6064dff9f910defe30c0bb6,"Abstract sculpture of a humanoid figure with extended arms, surrounded by an array of floating, irregular black shapes.",data/processed/images/576e792fa6064dff9f910defe30c0bb6.png
bcb37e904a0e433790d2b48a6da894e5,A cube with solid red top and bottom faces and white perforated side faces featuring irregular oval-shaped holes.,data/processed/images/bcb37e904a0e433790d2b48a6da894e5.png
4078fdfde0df42b492874a6334bdc822,Yellow cubic structure with a black outlining frame and a white rectangular label.,data/processed/images/4078fdfde0df42b492874a6334bdc822.png
70d9062a771745ae9499aedb74d513b6,"A black and red dragon with horns and claws, flying in the air.",data/processed/images/70d9062a771745ae9499aedb74d513b6.png
e9e0a902a1b447a28b9424b093aa27ee,Minecraft Creeper – Preview No. 1,data/processed/images/e9e0a902a1b447a28b9424b093aa27ee.png
8c534dd087ba4d739243fba8b411e7a6,Human skull,data/processed/images/8c534dd087ba4d739243fba8b411e7a6.png
57b9c696de314ead96ad0cdaf4207415,"A futuristic firearm design combining elements of a rifle with an array of mechanical, articulated fingers extending from the barrel.",data/processed/images/57b9c696de314ead96ad0cdaf4207415.png
3de2b28893d34d50abc73b164c4cbd74,"A rectangular box with rounded edges, featuring a beige frame and purple flat surfaces, split horizontally into two halves.",data/processed/images/3de2b28893d34d50abc73b164c4cbd74.png
25e519ae239b49858da85edf4a7fe1d9,"Cartoon character of a girl wearing a red beret, striped shirt, and black pants.",data/processed/images/25e519ae239b49858da85edf4a7fe1d9.png
b0c61cfffca74adcb7074a98f2fd312f,"A low-poly anthropomorphic rabbit character with large ears, green and gray geometric fur patterns, a tuft of green spikes on the head, and white gloves and shoes.",data/processed/images/b0c61cfffca74adcb7074a98f2fd312f.png
4b738e8596fe4a31bda33becc7de1f13,"A small, rectangular piece of reddish-brown food with a glossy surface resting on a white, textured base.",data/processed/images/4b738e8596fe4a31bda33becc7de1f13.png
0cd4a6676a5f4faa9e629a778987baf6,"A brown and gold box-shaped object with the number ""20"" and exclamation marks, featuring vertical and horizontal planar surfaces and cut-out sections.",data/processed/images/0cd4a6676a5f4faa9e629a778987baf6.png
d0cb5567aef24e12808c7c0fa605453c,A woman in a green outfit with a black shirt and pants.,data/processed/images/d0cb5567aef24e12808c7c0fa605453c.png
6ecc7100488545cea3734aa44435df27,Caption: An AK-47 rifle.,data/processed/images/6ecc7100488545cea3734aa44435df27.png
589bda6d35c94cf2a1ee969599e93fde,A rectangular wooden plank with a light gray finish.,data/processed/images/589bda6d35c94cf2a1ee969599e93fde.png
5a27d0351b9b4ff28911723163634e68,A rectangular device with a cylindrical component on top and various protruding elements on its sides and bottom.,data/processed/images/5a27d0351b9b4ff28911723163634e68.png
58a5225d364c4823a787e75bdecaf067,A cartoon character with arms outstretched.,data/processed/images/58a5225d364c4823a787e75bdecaf067.png
15f777f984b84a2c963b0290e1a3ee0f,A modern desk attached to a vertical panel with a wood-patterned floor base.,data/processed/images/15f777f984b84a2c963b0290e1a3ee0f.png
1fe14973f24e4829b6cea9df82c040cd,A large cargo ship with multiple smokestacks and cranes on deck.,data/processed/images/1fe14973f24e4829b6cea9df82c040cd.png
8fbc5123cd6f46f9924028d05c5b4d78,"A desert terrain with a crater containing a metallic UFO half-buried in the ground, surrounded by scattered plants and a solitary dead tree.",data/processed/images/8fbc5123cd6f46f9924028d05c5b4d78.png
4416d0589a3348689aaea32fc6d25ea1,A solar-powered satellite with two solar panels.,data/processed/images/4416d0589a3348689aaea32fc6d25ea1.png
1e013eacbb1548d58d4766ef8719b89b,"A colorful humanoid robot with a cylindrical head featuring two antenna-like protrusions, round eyes, a mouth grill, segmented arms and legs with clawed hands and feet, and a mix of teal, purple, gray, white, and yellow body parts.",data/processed/images/1e013eacbb1548d58d4766ef8719b89b.png
5b460b98dfed409a9a345df2e5a0b126,A minimalist monochromatic fighter jet centered on a large flat square surface.,data/processed/images/5b460b98dfed409a9a345df2e5a0b126.png
64c86598b25b4f358e77a2baf8967b4c,"A spiked, irregularly shaped object with two distinct eye-like cutouts.",data/processed/images/64c86598b25b4f358e77a2baf8967b4c.png
00d4d2e85c57476a80623c1b0057ea5e,"A yellow-framed climbing structure with wooden rungs, horizontal bars, and hanging gymnastic rings.",data/processed/images/00d4d2e85c57476a80623c1b0057ea5e.png
91028d12d7944b68a651cdd43a8d7b69,"Abstract structure composed of elongated, irregular strands with varying opacity, primarily in shades of blue and black.",data/processed/images/91028d12d7944b68a651cdd43a8d7b69.png
f627d523f40f433196ddbeb32086c96a,"A two-story gray structure with an open upper roof frame, a square balcony with a wooden floor, blue double doors on the second floor, and a staircase leading to the second floor.",data/processed/images/f627d523f40f433196ddbeb32086c96a.png
979d045aa7b24fe8ba7a23a7608ba129,"A black-and-white skunk with a large, bushy tail curved upwards.",data/processed/images/979d045aa7b24fe8ba7a23a7608ba129.png
431c930587d54c61b2445922c196c4f4,Set of matte white geometric shapes with varying cuboid structures.,data/processed/images/431c930587d54c61b2445922c196c4f4.png
cc267927e5b245bb8ccea0ce59bc3823,"A rounded, irregularly shaped object with a slightly tapered base and subtle indentations on its surface.",data/processed/images/cc267927e5b245bb8ccea0ce59bc3823.png
1f7ab423fa084c6ea84ee18596e56768,"A small convenience store interior layout with labeled sections for cigarettes, meats, and variety items, featuring a checkout counter with a cash register.",data/processed/images/1f7ab423fa084c6ea84ee18596e56768.png
bbc3bd156df44d0e89c13b499a65b2f5,"A terrain featuring winding paths, uneven ground, and patches of dense green vegetation along one side.",data/processed/images/bbc3bd156df44d0e89c13b499a65b2f5.png
b594dc66811c4a8baf2cd5ccd6768530,A wooden Minecraft bench.,data/processed/images/b594dc66811c4a8baf2cd5ccd6768530.png
a17088a3572d4c0aa32a6771a71f6c24,A building with an L-shaped blue roof featuring white geometric lines and gray brick walls.,data/processed/images/a17088a3572d4c0aa32a6771a71f6c24.png
1be9cf4ae8fb49d8b19e9ce9497f246b,A minimalistic two-level stair structure with white panels and brown railings.,data/processed/images/1be9cf4ae8fb49d8b19e9ce9497f246b.png
1902837efd2645aca4ed92b68740b92c,"A collection of simple geometric shapes, including two tall white rectangular prisms, small red and orange cubes, cylinders, a purple cone atop a cube, a group of small white spheres, and a few small humanoid figures, all arranged on a black background.",data/processed/images/1902837efd2645aca4ed92b68740b92c.png
f739742dccb841be9448f3da9cf90e15,Wooden chair with a brown leather seat.,data/processed/images/f739742dccb841be9448f3da9cf90e15.png
d9a8254181b242d3bc67779e2b7db68a,"A white, ornate decorative corbel.",data/processed/images/d9a8254181b242d3bc67779e2b7db68a.png
574a47ad32814013990fbfacbbd9e9e7,A round dessert with a creamy base topped with a red fruit and a green leaf.,data/processed/images/574a47ad32814013990fbfacbbd9e9e7.png
563086f29f024875aa06fd56193ae58e,"Three distinct, multicolored ornaments with varying shapes.",data/processed/images/563086f29f024875aa06fd56193ae58e.png
d22ecb698933416782733f62312b0fb8,Spherical object with a segmented pattern in shades of teal on a black background.,data/processed/images/d22ecb698933416782733f62312b0fb8.png
3e4106f750ab49549e8090ed84910c7f,A blue ice dragon with horns and wings.,data/processed/images/3e4106f750ab49549e8090ed84910c7f.png
12b31ea386ee4398a552d15c01615ae9,A white person with arms outstretched.,data/processed/images/12b31ea386ee4398a552d15c01615ae9.png
7180489acfe34a22ad8fd884a7ab95d7,"A mechanical assembly consisting of cylindrical and rectangular components connected together, forming a compact structure with protruding cylindrical rods and a central rounded element.",data/processed/images/7180489acfe34a22ad8fd884a7ab95d7.png
14830ef7d3fa4c05b1df43294f6d482e,"A cylindrical container with a screw-on cap and a textured base, featuring a partly open side panel revealing an inner compartment.",data/processed/images/14830ef7d3fa4c05b1df43294f6d482e.png
bc4cd2cd68414108aaba32162f8df570,"A beige, irregularly shaped stone with a rough surface and faint markings on one side.",data/processed/images/bc4cd2cd68414108aaba32162f8df570.png
3df06681eedc465b8b85325dc91b849c,A solid pyramid with a square base.,data/processed/images/3df06681eedc465b8b85325dc91b849c.png
6007d2335be046cabec721eeafd3f324,A white and black sports car.,data/processed/images/6007d2335be046cabec721eeafd3f324.png
6d3e65424cf74846aec6d5f6e0e80ba7,"A decorative spear with an ornate golden blade featuring intricate patterns and turquoise accents, attached to a dark blue shaft with a matching turquoise tip.",data/processed/images/6d3e65424cf74846aec6d5f6e0e80ba7.png
4d44a199c613407e8fc62e6c6a39d096,A complex geometric structure composed of interconnected rectangular prisms extending in multiple directions.,data/processed/images/4d44a199c613407e8fc62e6c6a39d096.png
6f79223d321047059e1032c78b1b00a5,A modern dining table with a wooden top and a black metal base.,data/processed/images/6f79223d321047059e1032c78b1b00a5.png
85fc3de701874249b90aec838511e2a8,Matte white low-polygon elephant sculpture with geometric facets and a minimalistic design.,data/processed/images/85fc3de701874249b90aec838511e2a8.png
b106c9a2c57f40c5826e5dad582824a2,"A diorama featuring sandy terrain with large rock formations, several stylized trees with orange and brown foliage, and tall, decorated tree trunks.",data/processed/images/b106c9a2c57f40c5826e5dad582824a2.png
f8de737d208849db88de43800f574e9c,Matte white stepped platform with a central rectangular prism and surrounding staggered levels.,data/processed/images/f8de737d208849db88de43800f574e9c.png
3bd5fed3a54549e78339f5f0c951fbc8,A female warrior in purple armor with a sword.,data/processed/images/3bd5fed3a54549e78339f5f0c951fbc8.png
a0af1a47705947f884137313db212acc,Skeleton framework of a multi-sectioned building with visible trusses and support beams integrated with solid base structures.,data/processed/images/a0af1a47705947f884137313db212acc.png
4a53a8a0b4314e899c451d00383723ce,A semi-transparent human figure with a red-highlighted arm extending upward from the torso.,data/processed/images/4a53a8a0b4314e899c451d00383723ce.png
b6524b46a0b34b248d51c3ddb108f7ad,"A humanoid figure with detailed features stands next to a large, separate hand.",data/processed/images/b6524b46a0b34b248d51c3ddb108f7ad.png
cbf7d3af88f246e3ac2022a3351ca96b,"A modern building layout with a large rectangular gray roof structure, an adjacent smaller gray structure, beige tiled flooring, and two distinctly outlined red rectangular areas.",data/processed/images/cbf7d3af88f246e3ac2022a3351ca96b.png
0128ef9dcf214b2c848944a062fc72e4,A small building with a dome on top.,data/processed/images/0128ef9dcf214b2c848944a062fc72e4.png
ce56d3a214aa4ff29b67f90fbc0eacdb,A wooden chessboard with black and white squares and a full set of black and white chess pieces arranged in starting positions.,data/processed/images/ce56d3a214aa4ff29b67f90fbc0eacdb.png
75bf176afe5d417cb40094cf35dbc05c,"A modern rectangular building with a flat roof, a stone-clad front wall featuring vertical windows, an adjacent covered outdoor seating area with orange chairs, and a wooden pergola structure on a grass-covered base.",data/processed/images/75bf176afe5d417cb40094cf35dbc05c.png
244f755f749c4f7f9cab9a330b83ae02,"A curved, elongated shape with an irregular edge and a tapered end.",data/processed/images/244f755f749c4f7f9cab9a330b83ae02.png
98282918aa064d6c95abb4effd4c494a,"Caption: Text object with the phrase ""Yikuan Liu"" in light purple color against a black background.",data/processed/images/98282918aa064d6c95abb4effd4c494a.png
7caf864cc42d4aad95159fdd31ca1fa5,A white plastic tube.,data/processed/images/7caf864cc42d4aad95159fdd31ca1fa5.png
c7d57741e4544ee4ae32b8eeab98ba84,A person with short dark hair wearing a light-colored shirt featuring a red graphic design on the front.,data/processed/images/c7d57741e4544ee4ae32b8eeab98ba84.png
b557588eaef64f35bc973f12bd5a179d,A four-legged creature with a rider holding a spear and a long tail extending from its body.,data/processed/images/b557588eaef64f35bc973f12bd5a179d.png
6f46f585edac4aeca9634f6ec1f6ead0,"A rectangular electronic component with an orange coil wrapped around its center, gray end supports, and metallic pins extending from one side.",data/processed/images/6f46f585edac4aeca9634f6ec1f6ead0.png
7cb7c8d28db246558b794e522f5d1dd3,"A house featuring a roof with a truss structure, beams, and trusses.",data/processed/images/7cb7c8d28db246558b794e522f5d1dd3.png
71d3fb8b4e2e489dae4b0f99a99065cc,"A white marble pedestal inscribed with the words Silence, Perseverance, Dignity, and Respect, featuring gold laurel wreaths and surrounded by four swords embedded upright in a square base.",data/processed/images/71d3fb8b4e2e489dae4b0f99a99065cc.png
f7fabccd508c4046aa03bd8aa1179cf6,"A sleek, elongated red and gray futuristic spaceship with angular details, green accents on the front, and yellow markings near the rear.",data/processed/images/f7fabccd508c4046aa03bd8aa1179cf6.png
5436630962f8472187b2ae73b7201acc,"A multi-colored, segmented object with wavy and angular faces on each segment, arranged in a stacked formation.",data/processed/images/5436630962f8472187b2ae73b7201acc.png
ce6a02d76b3542628720d7b69cd05fa3,"A teapot with a wide, rounded body, a short spout, a knob on top, and a hexagonal handle, supported by four stubby legs.",data/processed/images/ce6a02d76b3542628720d7b69cd05fa3.png
f469be14bacc49f88ff7bb9ec5d705ff,A simple matte white cube with sharp edges and uniform surfaces.,data/processed/images/f469be14bacc49f88ff7bb9ec5d705ff.png
